,TCGA-04-1331,TCGA-04-1336,TCGA-04-1343,TCGA-04-1347,TCGA-04-1356,TCGA-04-1361,TCGA-04-1367,TCGA-04-1516,TCGA-09-0369,TCGA-09-1673,TCGA-09-1674,TCGA-09-1675,TCGA-09-2044,TCGA-09-2049,TCGA-09-2050,TCGA-09-2056,TCGA-10-0930,TCGA-13-0726,TCGA-13-0760,TCGA-13-0791,TCGA-13-0795,TCGA-13-0884,TCGA-13-0885,TCGA-13-0887,TCGA-13-0904,TCGA-13-0913,TCGA-13-0920,TCGA-13-0923,TCGA-13-1404,TCGA-13-1411,TCGA-13-1481,TCGA-13-1482,TCGA-13-1483,TCGA-13-1488,TCGA-13-1492,TCGA-13-1496,TCGA-13-1497,TCGA-13-1498,TCGA-13-1507,TCGA-13-1509,TCGA-13-1512,TCGA-13-2057,TCGA-13-2059,TCGA-13-2061,TCGA-13-2065,TCGA-13-2071,TCGA-20-0991,TCGA-20-1682,TCGA-20-1683,TCGA-20-1686,TCGA-23-1021,TCGA-23-1022,TCGA-23-1031,TCGA-23-1032,TCGA-23-1110,TCGA-23-1114,TCGA-23-1117,TCGA-23-1118,TCGA-23-1123,TCGA-23-1124,TCGA-23-2078,TCGA-23-2641,TCGA-23-2645,TCGA-23-2649,TCGA-24-0979,TCGA-24-1103,TCGA-24-1413,TCGA-24-1423,TCGA-24-1435,TCGA-24-1463,TCGA-24-1469,TCGA-24-1563,TCGA-24-1843,TCGA-24-1844,TCGA-24-1845,TCGA-24-1846,TCGA-24-1850,TCGA-24-2024,TCGA-24-2030,TCGA-24-2267,TCGA-25-1313,TCGA-25-1326,TCGA-25-2392,TCGA-25-2400,TCGA-25-2401,TCGA-29-1691,TCGA-29-1693,TCGA-29-1699,TCGA-29-1702,TCGA-29-1703,TCGA-29-1711,TCGA-29-1761,TCGA-29-1762,TCGA-29-1763,TCGA-29-1764,TCGA-29-1769,TCGA-29-1770,TCGA-29-1775,TCGA-29-1777,TCGA-29-1781,TCGA-29-1784,TCGA-29-2429,TCGA-29-2432,TCGA-29-2434,TCGA-30-1714,TCGA-30-1718,TCGA-30-1855,TCGA-30-1857,TCGA-36-2530,TCGA-36-2533,TCGA-36-2534,TCGA-36-2542,TCGA-36-2543,TCGA-36-2544,TCGA-36-2545,TCGA-36-2547,TCGA-42-2587,TCGA-42-2589,TCGA-42-2591,TCGA-59-2348,TCGA-59-2351,TCGA-59-2352,TCGA-59-2372,TCGA-61-1722,TCGA-61-1727,TCGA-61-1730,TCGA-61-1737,TCGA-61-1740,TCGA-61-1895,TCGA-61-1900,TCGA-61-1901,TCGA-61-1904,TCGA-61-1907,TCGA-61-1910,TCGA-61-1913,TCGA-61-1914,TCGA-61-1915,TCGA-61-2008,TCGA-61-2012,TCGA-61-2613
TCGA-04-1331,1.0,0.533333333333,0.666666666667,0.666666666667,0.0,0.5,0.5,1.0,0.470588235294,1.0,0.5,0.555555555556,1.0,0.25,0.736842105263,0.5,0.133333333333,0.470588235294,0.047619047619,0.5,0.333333333333,0.222222222222,0.333333333333,0.173913043478,0.375,0.208333333333,0.294117647059,0.5625,0.111111111111,1.0,0.75,0.529411764706,0.578947368421,0.722222222222,0.5,0.0,0.047619047619,0.176470588235,0.294117647059,0.0,0.0,0.142857142857,0.157894736842,0.1875,0.0,0.227272727273,1.0,0.833333333333,0.733333333333,0.714285714286,0.363636363636,0.0416666666667,0.8,0.7,0.444444444444,0.333333333333,0.173913043478,0.0,0.769230769231,0.434782608696,0.8125,0.384615384615,0.0,0.318181818182,0.285714285714,0.473684210526,1.0,0.666666666667,0.75,0.6,0.173913043478,1.0,0.727272727273,0.166666666667,0.0454545454545,0.4,0.5,0.470588235294,1.0,0.625,0.75,0.25,0.777777777778,0.666666666667,0.8,0.238095238095,0.583333333333,0.533333333333,0.0,0.25,0.642857142857,0.0384615384615,1.0,0.590909090909,0.5,0.2,0.6,0.217391304348,0.4,0.117647058824,0.47619047619,0.157894736842,0.692307692308,0.25,0.166666666667,0.666666666667,0.391304347826,0.5,0.75,0.0,0.727272727273,0.333333333333,1.0,0.333333333333,0.444444444444,0.1,0.190476190476,0.333333333333,0.416666666667,0.333333333333,0.434782608696,0.25,0.8125,0.166666666667,0.05,1.0,0.583333333333,0.541666666667,0.571428571429,0.583333333333,0.8,0.08,0.0,0.333333333333,1.0,0.75,0.727272727273,0.5,0.0,0.8125
TCGA-04-1336,0.533333333333,1.0,0.647058823529,0.909090909091,0.0714285714286,0.92,0.257142857143,1.0,0.41935483871,1.0,0.96,0.333333333333,1.0,0.441176470588,0.741935483871,0.6,0.0,0.296296296296,0.0,0.684210526316,1.0,0.25,0.333333333333,0.428571428571,0.941176470588,0.181818181818,0.1875,0.884615384615,0.4,0.666666666667,0.863636363636,0.962962962963,0.3125,0.826086956522,1.0,1.0,0.371428571429,0.290322580645,0.357142857143,1.0,1.0,0.322580645161,0.46875,0.461538461538,1.0,0.272727272727,0.666666666667,1.0,0.565217391304,0.777777777778,0.727272727273,0.0606060606061,1.0,0.833333333333,0.677419354839,0.142857142857,0.105263157895,0.8,0.892857142857,0.676470588235,0.416666666667,0.95652173913,0.0810810810811,0.454545454545,0.633333333333,0.387096774194,0.833333333333,1.0,0.925925925926,0.333333333333,0.125,1.0,0.631578947368,0.315789473684,0.0322580645161,0.769230769231,0.8125,0.724137931034,1.0,0.818181818182,0.909090909091,0.4375,0.9,1.0,0.75,0.228571428571,0.2,0.380952380952,0.142857142857,1.0,0.7,0.131578947368,0.9,0.714285714286,0.59375,0.666666666667,0.954545454545,0.354838709677,0.2,0.206896551724,0.7,0.0714285714286,0.904761904762,0.314285714286,0.0,0.875,0.411764705882,0.722222222222,0.666666666667,1.0,0.5,0.888888888889,0.5,0.75,0.533333333333,0.0645161290323,0.121212121212,0.821428571429,0.681818181818,0.727272727273,0.416666666667,0.8,0.833333333333,0.3,0.0322580645161,1.0,0.294117647059,0.25,0.0,0.441176470588,0.666666666667,0.324324324324,0.0322580645161,0.382352941176,0.75,0.642857142857,0.9,0.823529411765,0.333333333333,0.36
TCGA-04-1343,0.666666666667,0.647058823529,1.0,0.727272727273,0.0769230769231,0.592592592593,0.0625,1.0,0.757575757576,0.777777777778,0.681818181818,0.777777777778,0.571428571429,0.212121212121,0.642857142857,0.666666666667,0.0,0.666666666667,0.0666666666667,0.625,1.0,0.125,0.161290322581,0.378378378378,0.5,0.15625,0.607142857143,0.565217391304,0.285714285714,0.714285714286,0.684210526316,0.653846153846,0.206896551724,0.45,1.0,0.0,0.235294117647,0.148148148148,0.5,1.0,0.5,0.171428571429,0.354838709677,0.24,0.5,0.161290322581,0.0,0.625,0.423076923077,0.8,0.545454545455,0.222222222222,1.0,0.714285714286,0.518518518519,0.285714285714,0.333333333333,0.75,0.526315789474,0.548387096774,0.464285714286,0.526315789474,0.0285714285714,0.323529411765,0.448275862069,0.266666666667,0.666666666667,0.75,0.758620689655,0.363636363636,0.15625,0.8,0.4375,0.0571428571429,0.0606060606061,0.375,0.617647058824,0.703703703704,0.333333333333,0.666666666667,0.625,0.235294117647,0.555555555556,0.8,0.375,0.444444444444,0.333333333333,0.411764705882,0.0714285714286,0.5,0.631578947368,0.138888888889,0.666666666667,0.586206896552,0.483870967742,0.625,0.75,0.194444444444,0.333333333333,0.225806451613,0.62962962963,0.0,0.684210526316,0.151515151515,0.111111111111,0.875,0.848484848485,0.565217391304,0.333333333333,1.0,0.366666666667,0.857142857143,0.75,0.4,0.388888888889,0.0909090909091,0.466666666667,0.533333333333,0.444444444444,0.428571428571,0.741935483871,0.6,0.692307692308,0.0,0.0,0.666666666667,0.277777777778,0.138888888889,0.0,0.484848484848,0.5,0.166666666667,0.0645161290323,0.290322580645,0.6,0.428571428571,0.75,0.583333333333,0.0,0.454545454545
TCGA-04-1347,0.666666666667,0.909090909091,0.727272727273,1.0,0.0909090909091,0.875,0.238095238095,1.0,0.5,0.5,0.947368421053,0.583333333333,1.0,0.380952380952,0.761904761905,0.6,0.0,0.466666666667,0.0434782608696,0.666666666667,0.5,0.285714285714,0.4,0.416666666667,0.857142857143,0.136363636364,0.411764705882,0.875,0.285714285714,0.75,0.769230769231,0.8125,0.230769230769,0.8,0.0,0.0,0.173913043478,0.105263157895,0.3,1.0,0.666666666667,0.318181818182,0.263157894737,0.368421052632,1.0,0.318181818182,1.0,0.8,0.533333333333,0.714285714286,0.583333333333,0.130434782609,1.0,0.888888888889,0.615384615385,0.142857142857,0.181818181818,1.0,0.9375,0.636363636364,0.666666666667,0.769230769231,0.130434782609,0.3,0.318181818182,0.277777777778,0.75,1.0,1.0,0.636363636364,0.192307692308,1.0,0.692307692308,0.217391304348,0.136363636364,0.647058823529,0.75,0.944444444444,0.5,0.857142857143,0.833333333333,0.272727272727,0.666666666667,1.0,0.777777777778,0.272727272727,0.4,0.571428571429,0.5,1.0,0.8125,0.0833333333333,0.833333333333,0.736842105263,0.45,0.4,0.875,0.363636363636,0.35,0.142857142857,0.631578947368,0.235294117647,0.785714285714,0.363636363636,0.0,1.0,0.590909090909,0.833333333333,0.25,1.0,0.578947368421,1.0,0.5,1.0,0.785714285714,0.0952380952381,0.125,0.75,0.461538461538,0.642857142857,0.666666666667,0.666666666667,0.916666666667,0.4,0.0,0.5,0.357142857143,0.25,0.2,0.4,0.75,0.217391304348,0.0,0.238095238095,1.0,0.642857142857,1.0,0.833333333333,1.0,0.4
TCGA-04-1356,0.0,0.0714285714286,0.0769230769231,0.0909090909091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.409090909091,0.0,0.25,0.105263157895,0.05,0.136363636364,0.0769230769231,0.0,0.0454545454545,0.117647058824,0.16,0.0,0.0833333333333,0.111111111111,0.0,0.0,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.608695652174,0.388888888889,0.0454545454545,0.0,0.0,0.190476190476,0.5,0.375,0.5,0.047619047619,0.0,0.0,0.0,0.0,0.133333333333,0.0,0.0,0.0,0.277777777778,0.8,0.0833333333333,0.0,0.0,0.0454545454545,0.0,0.0,0.652173913043,0.0833333333333,0.25,0.0,0.0,0.0,0.1,0.0,0.047619047619,0.0,0.0909090909091,0.4,0.047619047619,0.0,0.285714285714,0.0625,0.0,0.2,0.0,0.1,0.142857142857,0.0,0.0,0.0,0.2,0.357142857143,0.0,0.0,0.0,0.227272727273,0.111111111111,0.208333333333,0.0952380952381,0.625,0.0666666666667,0.0,0.333333333333,0.0,0.105263157895,0.52380952381,0.181818181818,0.0,0.0,0.0,0.0416666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.6,0.363636363636,0.0434782608696,0.238095238095,0.133333333333,0.214285714286,0.0,0.0,0.0,0.571428571429,0.619047619048,0.0,0.214285714286,0.125,0.0,0.0416666666667,0.0,0.24,0.526315789474,0.0384615384615,0.0,0.105263157895,0.0,0.153846153846,0.0,0.0
TCGA-04-1361,0.5,0.92,0.592592592593,0.875,0.0,1.0,0.268292682927,1.0,0.475,1.0,0.8125,0.454545454545,0.818181818182,0.452380952381,0.702702702703,0.333333333333,0.0238095238095,0.264705882353,0.0666666666667,0.724137931034,1.0,0.232558139535,0.275,0.347826086957,0.823529411765,0.195652173913,0.307692307692,0.885714285714,0.55,0.857142857143,0.84,0.969696969697,0.416666666667,0.827586206897,1.0,1.0,0.434782608696,0.230769230769,0.466666666667,1.0,0.75,0.295454545455,0.439024390244,0.625,0.0,0.333333333333,0.6,0.888888888889,0.566666666667,0.866666666667,0.758620689655,0.116279069767,1.0,0.823529411765,0.648648648649,0.230769230769,0.111111111111,0.8,0.931034482759,0.767441860465,0.617647058824,0.9,0.0851063829787,0.547619047619,0.5,0.486486486486,0.666666666667,1.0,0.923076923077,0.6,0.113636363636,1.0,0.434782608696,0.395348837209,0.0952380952381,0.818181818182,0.65,0.684210526316,0.75,0.8,0.727272727273,0.487804878049,0.8,1.0,0.608695652174,0.348837209302,0.368421052632,0.466666666667,0.333333333333,1.0,0.703703703704,0.244897959184,0.882352941176,0.675,0.547619047619,0.545454545455,1.0,0.36170212766,0.230769230769,0.186046511628,0.658536585366,0.0882352941176,0.863636363636,0.3,0.166666666667,1.0,0.488888888889,0.827586206897,0.714285714286,1.0,0.547619047619,0.846153846154,0.8,0.833333333333,0.6,0.0425531914894,0.2,0.818181818182,0.586206896552,0.741935483871,0.488372093023,0.8,0.823529411765,0.3,0.027027027027,0.5,0.307692307692,0.297872340426,0.0833333333333,0.333333333333,0.444444444444,0.294117647059,0.0238095238095,0.365853658537,0.8,0.628571428571,0.923076923077,0.818181818182,0.0,0.516129032258
TCGA-04-1367,0.5,0.257142857143,0.0625,0.238095238095,0.0,0.268292682927,1.0,0.0,0.15,0.1875,0.177777777778,0.129032258065,0.153846153846,0.254237288136,0.245283018868,0.25,0.654545454545,0.1,0.183333333333,0.216216216216,0.4,0.666666666667,0.352941176471,0.0967741935484,0.275862068966,0.238095238095,0.11320754717,0.255319148936,0.173913043478,0.181818181818,0.25,0.309523809524,0.733333333333,0.348837209302,0.333333333333,0.0,0.136363636364,0.178571428571,0.230769230769,0.0,0.2,0.203125,0.116666666667,0.234042553191,0.25,0.333333333333,0.4,0.35,0.232558139535,0.352941176471,0.133333333333,0.189655172414,0.5,0.190476190476,0.177777777778,0.117647058824,0.171875,0.285714285714,0.351351351351,0.265625,0.551020408163,0.297297297297,0.016393442623,0.285714285714,0.125,0.338983050847,0.666666666667,0.277777777778,0.254545454545,0.590909090909,0.409836065574,0.25,0.448275862069,0.296875,0.383333333333,0.408163265306,0.181818181818,0.181818181818,0.166666666667,0.0833333333333,0.333333333333,0.389830508475,0.266666666667,0.0,0.148148148148,0.238095238095,0.107142857143,0.382352941176,0.35,0.166666666667,0.2,0.184615384615,0.222222222222,0.267857142857,0.206896551724,0.0833333333333,0.347826086957,0.758064516129,0.103448275862,0.464285714286,0.185185185185,0.0555555555556,0.25,0.377049180328,0.933333333333,0.157894736842,0.0847457627119,0.333333333333,0.375,0.0,0.542372881356,0.411764705882,0.375,0.384615384615,0.0967741935484,0.0338983050847,0.111111111111,0.173076923077,0.21875,0.285714285714,0.15,0.285714285714,0.279069767442,0.105263157895,0.0833333333333,0.0,0.3125,0.630769230769,0.928571428571,0.306451612903,0.416666666667,0.166666666667,0.0178571428571,0.307692307692,0.5,0.22,0.289473684211,0.222222222222,0.333333333333,0.622222222222
TCGA-04-1516,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.6,1.0,1.0,0.666666666667,0.0,0.4,0.75,1.0,0.0,0.25,0.0,1.0,1.0,0.0,0.2,0.333333333333,1.0,0.0,0.25,1.0,0.25,1.0,0.0,1.0,0.75,0.8,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.25,0.333333333333,0.0,0.4,0.0,1.0,0.75,1.0,0.666666666667,0.2,0.0,1.0,0.333333333333,0.0,0.0,0.0,1.0,1.0,0.6,1.0,0.333333333333,0.2,0.2,0.5,0.0,1.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.0,0.666666666667,0.5,0.0,0.25,0.0,0.0,1.0,0.0,1.0,0.5,0.333333333333,1.0,1.0,0.166666666667,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.666666666667,0.0,0.0,0.4,1.0,0.5,0.0,0.75,0.0,0.0,0.8,0.5,0.666666666667,0.666666666667,1.0,1.0,0.0,0.0,1.0,0.0,0.333333333333,0.0,0.0,0.0,0.166666666667,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.6
TCGA-09-0369,0.470588235294,0.41935483871,0.757575757576,0.5,0.0,0.475,0.15,0.6,1.0,0.473684210526,0.421052631579,0.925925925926,0.333333333333,0.185185185185,0.411764705882,0.166666666667,0.0545454545455,0.829787234043,0.237288135593,0.322580645161,0.0,0.186440677966,0.285714285714,0.409836065574,0.416666666667,0.338983050847,0.735849056604,0.511627906977,0.666666666667,0.75,0.647058823529,0.463414634146,0.148936170213,0.333333333333,1.0,0.0,0.2,0.314814814815,0.377358490566,0.5,0.4,0.206896551724,0.345454545455,0.285714285714,1.0,0.309090909091,0.333333333333,0.45,0.314285714286,0.222222222222,0.392857142857,0.363636363636,0.5,0.368421052632,0.355555555556,0.285714285714,0.610169491525,0.375,0.388888888889,0.41935483871,0.254901960784,0.352941176471,0.0819672131148,0.254545454545,0.222222222222,0.254545454545,0.2,0.466666666667,0.452830188679,0.25,0.271186440678,0.714285714286,0.32,0.0862068965517,0.28813559322,0.347826086957,0.346153846154,0.471698113208,0.4,0.4,0.3125,0.25,0.411764705882,0.333333333333,0.409090909091,0.416666666667,0.16,0.21875,0.25,0.0,0.354838709677,0.215384615385,0.3,0.294117647059,0.357142857143,0.3,0.315789473684,0.333333333333,0.185185185185,0.280701754386,0.471698113208,0.0980392156863,0.545454545455,0.310344827586,0.0,0.533333333333,0.722222222222,0.368421052632,0.444444444444,0.4,0.218181818182,0.533333333333,0.5,0.0769230769231,0.225806451613,0.0526315789474,0.610169491525,0.444444444444,0.225806451613,0.282051282051,0.767857142857,0.75,0.53488372093,0.0952380952381,0.0740740740741,0.75,0.25,0.15625,0.0769230769231,0.333333333333,0.545454545455,0.193548387097,0.0566037735849,0.206896551724,0.142857142857,0.244897959184,0.441176470588,0.384615384615,0.0,0.225
TCGA-09-1673,1.0,1.0,0.777777777778,0.5,0.0,1.0,0.1875,1.0,0.473684210526,1.0,0.75,0.545454545455,0.75,0.529411764706,0.642857142857,1.0,0.0,0.1875,0.0,0.777777777778,1.0,0.117647058824,0.294117647059,0.235294117647,0.888888888889,0.157894736842,0.166666666667,0.75,0.5,1.0,0.833333333333,1.0,0.611111111111,0.846153846154,0.0,0.0,0.277777777778,0.411764705882,0.6,1.0,1.0,0.2,0.285714285714,0.588235294118,1.0,0.333333333333,0.666666666667,0.888888888889,0.636363636364,0.8,0.777777777778,0.0526315789474,1.0,1.0,0.6875,0.333333333333,0.125,0.666666666667,1.0,0.625,0.6875,0.818181818182,0.0526315789474,0.529411764706,0.588235294118,0.388888888889,0.0,1.0,1.0,0.6,0.0625,1.0,0.333333333333,0.222222222222,0.0,0.833333333333,0.666666666667,0.666666666667,0.5,0.5,0.666666666667,0.266666666667,1.0,1.0,0.714285714286,0.333333333333,0.222222222222,0.5,0.0,1.0,0.818181818182,0.111111111111,1.0,0.75,0.625,0.666666666667,1.0,0.318181818182,0.3125,0.307692307692,0.75,0.0,1.0,0.0625,0.2,1.0,0.363636363636,0.785714285714,0.5,0.0,0.6875,0.75,1.0,1.0,0.5,0.0,0.125,0.75,0.6,0.833333333333,0.421052631579,1.0,0.916666666667,0.166666666667,0.0,1.0,0.25,0.4,0.2,0.666666666667,0.5,0.15,0.0,0.294117647059,0.666666666667,0.666666666667,1.0,0.857142857143,0.0,0.857142857143
TCGA-09-1674,0.5,0.96,0.681818181818,0.947368421053,0.0,0.8125,0.177777777778,1.0,0.421052631579,0.75,1.0,0.4,1.0,0.380952380952,0.789473684211,0.666666666667,0.0,0.378378378378,0.0869565217391,0.692307692308,0.333333333333,0.159090909091,0.212121212121,0.586956521739,0.9,0.111111111111,0.289473684211,0.852941176471,0.352941176471,1.0,0.913043478261,0.862068965517,0.277777777778,0.818181818182,1.0,0.0,0.285714285714,0.225,0.358974358974,1.0,0.8,0.488372093023,0.486486486486,0.411764705882,1.0,0.093023255814,0.666666666667,0.823529411765,0.617647058824,0.733333333333,0.782608695652,0.0434782608696,1.0,0.866666666667,0.676470588235,0.181818181818,0.111111111111,0.833333333333,0.9,0.565217391304,0.545454545455,0.821428571429,0.125,0.232558139535,0.487804878049,0.487179487179,0.6,1.0,0.891891891892,0.529411764706,0.148936170213,1.0,0.55,0.173913043478,0.046511627907,0.59375,0.738095238095,0.833333333333,0.25,0.9,0.818181818182,0.3,0.7,1.0,0.636363636364,0.190476190476,0.3,0.48275862069,0.235294117647,0.8,0.703703703704,0.104166666667,0.785714285714,0.690476190476,0.545454545455,0.583333333333,0.882352941176,0.340909090909,0.234042553191,0.125,0.658536585366,0.0857142857143,0.7,0.19512195122,0.222222222222,0.888888888889,0.473684210526,0.772727272727,0.25,1.0,0.545454545455,1.0,0.4,0.818181818182,0.666666666667,0.0952380952381,0.15,0.72972972973,0.615384615385,0.481481481481,0.545454545455,0.8,0.818181818182,0.230769230769,0.0232558139535,0.5,0.24,0.234042553191,0.0909090909091,0.409090909091,0.625,0.104166666667,0.0238095238095,0.409090909091,0.666666666667,0.529411764706,0.95652173913,0.95,0.0,0.5
TCGA-09-1675,0.555555555556,0.333333333333,0.777777777778,0.583333333333,0.0,0.454545454545,0.129032258065,0.666666666667,0.925925925926,0.545454545455,0.4,1.0,0.333333333333,0.030303030303,0.566666666667,0.714285714286,0.0625,0.884615384615,0.153846153846,0.470588235294,0.333333333333,0.121212121212,0.214285714286,0.323529411765,0.4,0.322580645161,0.785714285714,0.346153846154,0.333333333333,0.833333333333,0.555555555556,0.48,0.192307692308,0.44,1.0,0.5,0.117647058824,0.25,0.535714285714,0.666666666667,0.333333333333,0.0857142857143,0.235294117647,0.178571428571,1.0,0.290322580645,0.666666666667,0.5,0.363636363636,0.461538461538,0.222222222222,0.352941176471,0.0,0.363636363636,0.259259259259,0.25,0.636363636364,0.0,0.555555555556,0.275862068966,0.233333333333,0.368421052632,0.03125,0.242424242424,0.266666666667,0.379310344828,0.0,0.363636363636,0.423076923077,0.4,0.228571428571,0.666666666667,0.294117647059,0.0882352941176,0.272727272727,0.333333333333,0.375,0.5,0.666666666667,0.333333333333,0.555555555556,0.2,0.454545454545,0.333333333333,0.375,0.416666666667,0.266666666667,0.0833333333333,0.272727272727,0.25,0.578947368421,0.181818181818,0.666666666667,0.28125,0.264705882353,0.428571428571,0.428571428571,0.171428571429,0.28,0.233333333333,0.32,0.08,0.4,0.258064516129,0.0833333333333,0.777777777778,0.84375,0.5,0.6,0.333333333333,0.275862068966,0.428571428571,0.75,0.0,0.214285714286,0.037037037037,0.529411764706,0.354838709677,0.294117647059,0.260869565217,0.857142857143,0.6,0.5,0.111111111111,0.0,1.0,0.285714285714,0.111111111111,0.133333333333,0.424242424242,0.833333333333,0.176470588235,0.030303030303,0.294117647059,0.25,0.296296296296,0.529411764706,0.5,0.0,0.105263157895
TCGA-09-2044,1.0,1.0,0.571428571429,1.0,0.0,0.818181818182,0.153846153846,0.0,0.333333333333,0.75,1.0,0.333333333333,1.0,0.461538461538,1.0,0.0,0.0,0.1,0.0,0.545454545455,0.0,0.333333333333,0.214285714286,0.266666666667,1.0,0.0,0.266666666667,0.923076923077,0.444444444444,1.0,1.0,1.0,0.333333333333,1.0,0.0,0.0,0.375,0.3125,0.307692307692,1.0,0.0,0.3125,0.375,0.555555555556,0.0,0.307692307692,0.333333333333,1.0,0.454545454545,1.0,0.692307692308,0.0666666666667,1.0,0.75,0.75,0.0,0.0625,1.0,1.0,0.5,0.846153846154,0.8,0.0625,0.357142857143,0.636363636364,0.230769230769,0.666666666667,1.0,1.0,0.571428571429,0.0769230769231,0.0,0.625,0.142857142857,0.0,0.6,0.769230769231,0.666666666667,0.0,1.0,1.0,0.214285714286,1.0,1.0,0.888888888889,0.285714285714,0.5,0.666666666667,0.333333333333,0.0,0.888888888889,0.166666666667,1.0,0.846153846154,0.583333333333,0.75,1.0,0.538461538462,0.166666666667,0.176470588235,0.785714285714,0.153846153846,0.75,0.230769230769,0.4,1.0,0.230769230769,1.0,1.0,1.0,0.785714285714,1.0,1.0,1.0,0.6,0.0625,0.0588235294118,0.916666666667,0.75,0.714285714286,0.5,1.0,0.8,0.25,0.0,0.5,0.125,0.230769230769,0.0,0.583333333333,1.0,0.125,0.0,0.266666666667,1.0,0.777777777778,1.0,1.0,0.0,0.666666666667
TCGA-09-2049,0.25,0.441176470588,0.212121212121,0.380952380952,0.409090909091,0.452380952381,0.254237288136,0.4,0.185185185185,0.529411764706,0.380952380952,0.030303030303,0.461538461538,1.0,0.259259259259,0.0,0.0769230769231,0.12,0.25,0.282051282051,0.5,0.322033898305,0.530612244898,0.265625,0.416666666667,0.174603174603,0.0980392156863,0.409090909091,0.25,0.333333333333,0.324324324324,0.304347826087,0.254901960784,0.55,0.0,1.0,0.661538461538,0.196428571429,0.12962962963,0.333333333333,0.25,0.322580645161,0.271186440678,0.795454545455,0.5,0.152542372881,0.4,0.4,0.15,0.222222222222,0.545454545455,0.0833333333333,0.4,0.391304347826,0.326086956522,0.722222222222,0.046875,0.666666666667,0.365853658537,0.5,0.25,0.394736842105,0.269841269841,0.491803278689,0.245614035088,0.214285714286,0.5,0.388888888889,0.350877192982,0.210526315789,0.112903225806,0.428571428571,0.296296296296,0.71875,0.118644067797,0.382978723404,0.321428571429,0.34,0.25,0.307692307692,0.466666666667,0.311475409836,0.5,0.25,0.5,0.0967741935484,0.133333333333,0.5,0.222222222222,0.6,0.264705882353,0.234375,0.1875,0.377049180328,0.672131147541,0.214285714286,0.395348837209,0.21875,0.111111111111,0.0535714285714,0.636363636364,0.150943396226,0.41935483871,0.140350877193,0.0833333333333,0.4375,0.101694915254,0.35,0.25,0.166666666667,0.258620689655,0.533333333333,0.142857142857,0.5,0.647058823529,0.180327868852,0.1,0.642857142857,0.30303030303,0.348837209302,0.101694915254,0.285714285714,0.340909090909,0.117647058824,0.152542372881,0.5,0.555555555556,0.4375,0.1875,0.322033898305,0.230769230769,0.359375,0.101694915254,0.25,0.428571428571,0.44,0.485714285714,0.344827586207,0.0,0.439024390244
TCGA-09-2050,0.736842105263,0.741935483871,0.642857142857,0.761904761905,0.0,0.702702702703,0.245283018868,0.75,0.411764705882,0.642857142857,0.789473684211,0.566666666667,1.0,0.259259259259,1.0,0.833333333333,0.0408163265306,0.365853658537,0.0740740740741,0.558823529412,0.333333333333,0.175438596491,0.489795918367,0.311475409836,0.869565217391,0.207547169811,0.3,0.697674418605,0.35,0.9,0.909090909091,0.725,0.45652173913,0.722222222222,0.666666666667,1.0,0.155172413793,0.333333333333,0.52,0.666666666667,0.5,0.245614035088,0.344827586207,0.275,0.5,0.211538461538,0.75,0.95,0.567567567568,0.777777777778,0.51724137931,0.169811320755,0.714285714286,0.761904761905,0.595238095238,0.176470588235,0.152542372881,0.6,0.921052631579,0.428571428571,0.585365853659,0.558823529412,0.101694915254,0.272727272727,0.489795918367,0.509803921569,0.75,0.6875,0.833333333333,0.4,0.155172413793,0.666666666667,0.484848484848,0.127272727273,0.155172413793,0.52380952381,0.56862745098,0.686274509804,0.6,0.785714285714,0.857142857143,0.309090909091,0.888888888889,1.0,0.571428571429,0.277777777778,0.551724137931,0.459459459459,0.166666666667,1.0,0.710526315789,0.0819672131148,0.933333333333,0.611111111111,0.527272727273,0.5,0.825,0.339285714286,0.461538461538,0.188679245283,0.478260869565,0.152173913043,0.548387096774,0.288461538462,0.0,0.666666666667,0.462962962963,0.702702702703,1.0,0.666666666667,0.62962962963,0.8,0.666666666667,0.8,0.458333333333,0.11320754717,0.120689655172,0.530612244898,0.5,0.526315789474,0.518518518519,0.666666666667,0.74358974359,0.333333333333,0.0384615384615,0.75,0.346153846154,0.283333333333,0.2,0.527272727273,0.666666666667,0.189655172414,0.0192307692308,0.363636363636,0.857142857143,0.590909090909,0.75,0.92,0.333333333333,0.581395348837
